stock_code,name,industry,full_name,address,chairman,manager,main_business,create_date,capital,ipo_date,state,common_share_price,common_shares,dividend_frequency,company_url,money_dj_introduce_url
6104,創惟,半導體業,創惟科技股份有限公司,新北市新店區北新路三段205號12樓、14樓,王國肇,林志榮,"設計,製造,測試,銷售積體電路及半導體零組件等電腦軟體程式設計,研發,銷售,測試及電腦資料處理前各項產品之代理及進出口貿易業務",86/04/02,"902,791,840元",90/05/22,上市,新台幣10.0000元,"90,279,184股(含私募0股)",每年,http://www.genesyslogic.com/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b756e8cb-2fb6-4af5-a2fd-e70a74623bd5
6105,瑞傳,公司不繼續公開發行,,,,,,,,,,,,,,
6107,華美,公司不繼續公開發行,,,,,,,,,,,,,,
6109,亞元,通信網路業,亞元科技股份有限公司,台北市大安區基隆路4段43號研揚大樓7樓,嚴維群,嚴維群,電源供應器藍芽無線產品、通訊用變壓器、行動通訊充電器其他電子零件,79/04/06,"594,004,140元",90/07/26,上市,新台幣10.0000元,"59,400,414股(含私募2,000,000股)",每年,http://www.atechoem.com/TC/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d6585fe8-91d5-44d9-ac0c-40607f0a30c6
6110,艾群,公司不繼續公開發行,,,,,,,,,,,,,,
6111,大宇資,文化創意業,大宇資訊股份有限公司,台北市基隆路一段200號24樓,凃俊光,蔡明宏,遊戲軟體研發、代理及銷售線上遊戲經營服務及授權,87/08/03,"630,643,180元",2001/08/08,上市,新台幣10.0000元,"63,064,318股(含私募26,935,547股)",每年,http://www.softstar.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=da5385c7-c46a-4bb2-bb8c-b4c8820344a2
6113,亞矽,電子通路業,亞矽科技股份有限公司,台北市內湖區洲子街58號7樓,蔡伯宜,蔡伯宜,資訊、電子、電信、電腦零組件產品之代理銷售,75/04/04,"500,471,000元",90/08/10,上市,新台幣10.0000元,"50,047,100股(含私募0股)",每年,http://www.asec.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=761b0802-9f55-4150-be20-44e23a88cf84
6114,久威,電子零組件業,久威國際股份有限公司,台北市內湖區陽光街365巷39號3樓,湯慧芳,湯慧芳,電腦週邊裝置及電子零件製造加工買賣業務有關前各項進出口貿易業務,71/07/01,"439,119,370元",90/09/27,上市,新台幣10.0000元,"43,911,937股(含私募9,758,207股)",每年,http://www.juic.com.tw/index.asp,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=002152d0-3843-40c7-b458-33a0ba7604cd
6118,建達,電子通路業,建達國際股份有限公司,新北市新店區中正路531號5樓,陳文琦,陳文康,電腦及事務性機器設備批發資訊軟體批發電腦設備安裝,84/11/01,"908,895,730元",90/10/25,上市,新台幣10.0000元,"90,889,573股(含私募0股)",每年,https://www.xander.com.tw/user2/home/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=501f9327-1459-4bf8-a04b-3224bc8f21ce
6121,新普,電腦及週邊設備業,新普科技股份有限公司,新竹縣湖口鄉八德路二段471號,宋福祥,宋福祥,電池製造業電池組裝配(筆記型電腦電池組、行動電話電池組),81/04/16,"1,849,705,190元",90/11/27,上市,新台幣10.0000元,"184,970,519股(含私募0股)",每年,https://www.simplo.com.tw/index.php?lang=tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b5c1d3a8-ba89-4400-8110-a792b2bb5a07
6122,擎邦,電機機械,擎邦國際科技工程股份有限公司,台北市內湖區瑞光路210號5樓,洪振攀,張明燦,電子半導體光電、生物科技、無菌無塵室、化工石化等整廠設計建造無菌無塵室設備之製造與銷售網路及電子商務,71/08/21,"707,909,610元",89/07/14,上市,新台幣10.0000元,"70,790,961股(含私募0股)",每年,http://www.kpec.com.tw/?q=tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=9b72fdfe-ed3b-4ce3-afaa-bd5657c668c4
6123,上奇,電腦及週邊設備業,上奇科技股份有限公司,台北市內湖區瑞光路76巷33號3樓,許承強,許承強,資訊專業軟、硬體銷售數位印刷設備相關產品與服務銷售雲端服務(SaaS&IaaS),80/07/27,"590,374,300元",91/01/23,上市,新台幣10.0000元,"59,037,430股(含私募0股)",每季,https://www.grandtech.com/tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=f2a3c776-c89d-4f7b-9f9e-5ba42049703e
6124,業強,電子零組件業,業強科技股份有限公司,台北市南港區三重路19-13號7樓,王台光,王台光,熱導元件之研發、製造、銷售業務高科技電子材料之研發、製造、銷售業務,83/12/23,"1,824,799,450元",91/03/19,上市,新台幣10.0000元,"182,479,945股(含私募0股)",每年,http://www.yctc.com.tw/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=587ab874-da0f-46ce-97ed-2d9c47494514
6125,廣運,光電業,廣運機械工程股份有限公司,新北市瑞芳區瑞芳工業區頂坪路69號,謝清褔,謝清褔,整廠自動化物流系統整合之工程服務。,65/07/12,"2,490,111,500元",91/01/23,上市,新台幣10.0000元,"249,011,150股(含私募7,000,000股)",每年,https://www.kenmec.com/tw/index.aspx,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=15fe98b1-ef0c-4c48-8023-91d1d62cc6cb
6126,信音,電子零組件業,信音企業股份有限公司,新竹縣湖口鄉中正路二段209號,甘信男,彭朋煌,各種電子電腦及週邊設備之零件製造裝配及買賣。各種鋼模及金屬沖品之製造及買賣。塑膠玩具、電池玩具(電動玩具除外)之製造裝配及買賣。,65/08/25,"1,268,395,870元",91/01/18,上市,新台幣10.0000元,"126,839,587股(含私募0股)",每年,https://www.singatron.com.tw/zh-tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8ebf01f2-6a7a-49b0-bafe-cc5915f72c95
6127,九豪,電子零組件業,九豪精密陶瓷股份有限公司,桃園市平鎮區平東路一段160號,陳清金,陳清金,氧化鋁陶瓷基板之製造、加工及買賣業務,80/12/02,"1,080,797,510元",91/01/10,上市,新台幣10.0000元,"108,079,751股(含私募0股)",每年,https://www.leatec.com.tw/index.php?do=home&lang=tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=6dadeeed-ee33-470a-8e15-c79e34de4f85
6129,普誠,半導體業,普誠科技股份有限公司,新北市新店區寶橋路233-1號2樓,姜長安,姜長安,消費性IC之設計、製造與銷售,75/05/15,"1,809,436,750元",90/12/25,上市,新台幣10.0000元,"180,943,675股(含私募0股)",每年,http://www.princeton.com.tw/zh-tw/%E9%A6%96%E9%A0%81.aspx,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8b7455c7-9629-4698-8ee7-5f5cddc7fa29
6130,星寶,生技醫療業,星寶國際股份有限公司,台北市松山區南京東路5段188號9樓之12,黃坤鍵,黃坤鍵,學名藥租賃業管理顧問業,83/01/07,"295,000,000元",91/03/26,上市,新台幣10.0000元,"29,500,000股(含私募2,500,000股)",每年,http://www.genomeib.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=83032072-0bad-4f95-9d6e-a6a83530618d
6134,萬旭,電子零組件業,萬旭電業股份有限公司,新北市五股工業區五工六路72號3樓,張程欽,張程欽,連接器配線組立網通天線SMT模組,76/06/04,"725,798,980元",91/01/08,上市,新台幣10.0000元,"72,579,898股(含私募5,000,000股)",每年,https://www.wanshih.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=78295e1b-57c3-4d92-a136-f8742aab9862
6135,佳營,公司不繼續公開發行,,,,,,,,,,,,,,
6138,茂達,半導體業,茂達電子股份有限公司,新竹市科學園區篤行一路6號,王志信,王志信,CC01080電子零組件製造業一、研究開發生產製造下列產品：1.半導體功率IC和其模組2.半導體功率元件和其模組3.智慧型功率IC和其模組4.無線及網路通訊IC5.光電驅動IC。,86/10/24,"737,845,000元",91/01/18,上市,新台幣10.0000元,"73,784,500股(含私募0股)",每年,http://www.anpec.com.tw/index.aspx?lang=tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d2f1c8c5-310b-4108-bcd9-d31d02d3192c
6140,訊達,資訊服務業,訊達電腦股份有限公司,台北市中山區建國北路二段147號2樓,盧崑錄,蘇文宗,電腦網路系統的諮詢、設計、整合、銷售、建置、服務六大項目，提供一貫化全方位e化解決方案(e-solution)專業服務,71/11/08,"383,679,060元",91/02/04,上市,新台幣10.0000元,"38,367,906股(含私募0股)",每年,https://www02.dimension.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=dbb99823-0cec-4271-bbde-f7c002f309a0
6143,振曜,通信網路業,振曜科技股份有限公司,新竹縣竹北市博愛街945號,呂俊德,馬茂峰,各種電腦產品設計、製造、加工、銷售業務。電腦軟硬體設計、銷售業務。電腦網路與網路週邊產品之設計、製造、加工、銷售業務。,86/06/06,"830,068,970元",91/01/28,上市,新台幣10.0000元,"83,006,897股(含私募0股)",每年,http://www.netronixinc.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c5c0cf08-6b4d-4671-885d-cb771b25d0a3
6144,得利影,文化創意業,得利影視股份有限公司,台北市民權西路53號10樓,吳昭弘,楊愛麗,影音光碟產品及錄影帶,84/07/19,"382,737,010元",2002/01/23,上市,新台幣10.0000元,"38,273,701股(含私募21,682,128股)",每年,http://www.deltamac.com.tw/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c55bf069-cc11-4e3a-90f4-194b1f24f1f7
6146,耕興,其他電子業,耕興股份有限公司,新北市汐止區新台五路一段106號6樓,黃文亮,黃文亮,無線網通及行動通訊產品之射頻、天線性能及符合性標準測試及認證電磁相容(EMC)及產品安全規範(SAFETY)之測試及認證電子零組件之買賣,86/05/01,"970,163,800元",91/01/23,上市,新台幣10.0000元,"92,396,553股(含私募0股)",每年,無,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=148d1372-1f5f-47dc-8ce2-767dacb57962
6147,頎邦,半導體業,頎邦科技股份有限公司,新竹市新竹科學工業園區力行五路三號,吳非艱,高火文,金凸塊(GOLDBUMPING)，錫鉛凸塊(SOLDBUMPING)，晶圓測試(CP)捲帶軟板封裝(TCP)，捲帶式薄膜覆晶(COF)，玻璃覆晶封裝(COG),86/07/02,"6,715,232,170元",91/01/31,上市,新台幣10.0000元,"671,523,217股(含私募0股)",每年,http://www.chipbond.com.tw/tw_index.aspx,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=ad647b23-e993-42ad-8947-272d24e334a4
6148,驊宏資,資訊服務業,驊宏資通股份有限公司,台北市中正區北平東路30號5樓,廖文鐸,廖文鐸,電腦主機及儲存設備網通設備工程收入,80/12/27,"470,000,000元",91/02/01,上市,新台幣10.0000元,"47,000,000股(含私募0股)",每季,https://www.azion.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=6c1dee6f-4a8a-4ed0-b82c-77cfa2c51f3d
6149,軍成,公司不繼續公開發行,,,,,,,,,,,,,,
6150,撼訊,電腦及週邊設備業,撼訊科技股份有限公司,新北市汐止區新台五路一段79號7樓之7,張茂松,陳劍威,顯示卡其他,86/10/08,"448,816,290元",91/03/11,上市,新台幣10.0000元,"44,881,629股(含私募0股)",每年,https://www.tul.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=60df6801-260c-4148-b36c-7b1af37e3470
6151,晉倫,其他電子業,晉倫科技股份有限公司,桃園市大園區南港里11鄰長發路250號,鐘春重,鐘春重,"橡膠複合材料及塑膠複合材料之製造加工及買賣,電子零組件製造業工業用塑膠製品製造業,其他電機及電子機械器材製造業(連接器)",71/07/15,"552,573,000元",91/02/25,上市,新台幣10.0000元,"55,257,300股(含私募0股)",每年,https://www.ginar.com.tw/zh-tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=261f222b-3c60-4964-b82b-a441fa891f71
6154,順發,電子通路業,順發電腦股份有限公司,高雄市三民區建國二路2號,吳錦昌,吳錦昌,3C商品買賣,84/12/21,"800,800,000元",91/02/18,上市,新台幣10.0000元,"80,080,000股(含私募0股)",每年,https://www.sunfar.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=2c8ad2cd-9a07-4b59-8130-d2c91208644f
6156,松上,電子零組件業,松上電子股份有限公司,新北市土城區忠承路117號4樓,包仁志,陳添富,印刷電路板、磁性元件、線材,77/06/13,"805,346,090元",91/02/19,上市,新台幣10.0000元,"80,534,609股(含私募0股)",每年,https://www.song-shang.com.tw/zh-TW,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=878bb790-c67b-4181-b0fe-984c454f16b1
6158,禾昌,電子零組件業,禾昌興業股份有限公司,桃園市興華路9號,陳可宣,陳可宣,各種沖壓零件、電腦端子和各種連接器等製造加工買賣沖壓加工廠之整廠機械設備規劃、輸出精密模具及治具之製造加工買賣,75/01/11,"536,479,880元",91/02/19,上市,新台幣10.0000元,"53,647,988股(含私募0股)",每年,https://www.p-two.com/index.php?&do=&lang=tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=7b13a78c-9cef-4b96-8829-c8c5760f6cdc
6159,詮鼎,公司不繼續公開發行,,,,,,,,,,,,,,
6160,欣技,電腦及週邊設備業,欣技資訊股份有限公司,台北市大安區敦化南路二段333號12樓,廖宜彥,廖宜彥,自動辨識掃描器及資料收集器製造買賣電信管制射頻器材輸入及製造業,77/10/12,"684,891,200元",91/03/01,上市,新台幣10.0000元,"68,489,120股(含私募0股)",每年,https://www.cipherlab.com/zh-tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8622052a-be1c-4f85-9a83-e7cb6ee91b31
6161,捷波,電腦及週邊設備業,捷波資訊股份有限公司,新北市新店區北新路三段207號9樓,楊光輝,從慶洲,電腦及週邊產品,75/08/04,"749,833,030元",91/03/01,上市,新台幣10.0000元,"74,983,303股(含私募0股)",每年,http://www.jetway.com.tw/tw/index.asp,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8325efee-abc0-48c7-a55d-d822cf212801
6163,華電網,通信網路業,華電聯網股份有限公司,新北市汐止區新台五路一段108號11樓B棟,陳國章,陳國章,資訊應用整合服務及電信整合系統服務網際網路建設服務及媒體應用服務寬頻產業服務、軟體與加值服務開發及智慧城控等,83/05/04,"1,228,816,920元",91/03/19,上市,新台幣10.0000元,"122,881,692股(含私募19,400,000股)",每年,http://www.hwacom.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=10e17f71-be17-43ee-a15b-53ddba8c8483
6167,久正,光電業,久正光電股份有限公司,台中市工業區工業六路8號,王世岳,王世岳,液晶顯示器模組製造及銷售,80/09/02,"1,621,732,210元",91/03/26,上市,新台幣10.0000元,"162,173,221股(含私募0股)",每年,https://www.powertip.com.tw/tw/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=bfc865f1-b672-48cf-b8ed-fce303bf1cde
6169,昱泉,文化創意業,昱泉國際股份有限公司,台北市內湖區瑞光路358巷30弄8號4樓,蔡錦隆,陳棋清,遊戲及教育軟體研究開發、生產、代理及銷售,78/04/18,"233,949,600元",2002/03/22,上市,新台幣10.0000元,"23,394,960股(含私募4,469,110股)",每年,https://www.interserv.com.tw/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=2abe02ee-73d4-4356-857f-582a101f7106
6170,統振,通信網路業,統振股份有限公司,台北市內湖區安美街181號,陳敦仁,何明哲,電信預付卡代理行銷線上遊戲代理行銷遊戲及網路服務平台之研究開發與營運,66/08/19,"896,700,380元",91/04/16,上市,新台幣10.0000元,"89,670,038股(含私募0股)",每年,http://www.welldone.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=dc4145db-a401-484a-9328-2e60b050ef08
6171,大城地產,建材營造,大城地產股份有限公司,台中市西屯區台灣大道四段839號6樓,賴源釗,廖祐(人雋),住宅及大樓開發租售業。,84/08/14,"753,519,210元",91/04/22,上市,新台幣10.0000元,"75,351,921股(含私募0股)",每年,http://www.aries-net.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=bc6a5889-7f82-4a0d-a23c-f6ec06be4e00
6173,信昌電,電子零組件業,信昌電子陶瓷股份有限公司,桃園市楊梅區高獅路566-1號,焦佑衡,洪志謀,晶片電容、晶片電阻、介電瓷粉、半導性瓷片、線圈及電感,79/05/21,"1,720,000,000元",91/04/19,上市,新台幣10.0000元,"172,000,000股(含私募0股)",每年,http://www.pdc.com.tw/index.htm,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=90500b13-33ac-48d4-86f4-437ae45b20d9
6174,安碁,電子零組件業,安碁科技股份有限公司,台中市潭子區台中加工出口區建國路11-3號,林逸倫,李靜怡,"石英晶體,石英振盪器,濾波器等產品及半成品之製造,加工及內外銷石英晶體,石英振盪器,濾波器等產品之原料,零件之加工及內外銷F119010電子材料批發及F219010電子材料零售",79/12/01,"500,000,000元",91/05/02,上市,新台幣10.0000元,"50,000,000股(含私募0股)",每年,https://www.aker.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=ed18a0d2-af7b-4e97-90f3-21d2d405a797
